# times = 0 2.5 5 7.5 10 12.5 15 17.5 20 22.5 25 27.5 30 32.5 35 37.5 40 42.5 45 47.5 50 52.5 55 57.5 60 62.5 65 67.5 70 72.5 75 77.5 80 82.5 85 87.5 90 92.5 95 97.5 100
# radius_um, T[K] per time (us); Gaussian beam 10um FWHM + radial diffusion
8.56187,300,494.06,715.289,935.747,1146.04,1343.55,1528.19,1700.72,1862.19,2013.67,2156.16,2290.56,2417.67,2538.2,2652.74,2761.86,2866.01,2965.61,3061.04,3152.61,3240.64,3325.36,3407.02,3485.83,3561.98,3635.64,3706.96,3776.09,3843.15,3908.27,3971.56,4033.1,4093,4151.35,4208.21,4263.66,4317.77,4370.61,4422.22,4472.68,4522.01
8.82943,300,475.324,681.414,890.212,1091.44,1281.78,1460.61,1628.37,1785.84,1933.93,2073.52,2205.4,2330.31,2448.89,2561.71,2669.27,2772.03,2870.37,2964.66,3055.19,3142.26,3226.1,3306.95,3385.01,3460.46,3533.47,3604.19,3672.75,3739.28,3803.91,3866.72,3927.82,3987.31,4045.26,4101.74,4156.84,4210.62,4263.13,4314.45,4364.61,4413.67
9.09699,300,457.931,649.506,846.934,1039.23,1222.45,1395.49,1558.46,1711.92,1856.6,1993.25,2122.59,2245.26,2361.87,2472.93,2578.92,2680.27,2777.33,2870.45,2959.92,3046.01,3128.96,3208.98,3286.28,3361.01,3433.36,3503.46,3571.44,3637.43,3701.54,3763.88,3824.53,3883.59,3941.13,3997.24,4051.98,4105.41,4157.59,4208.59,4258.46,4307.23
9.36455,300,441.846,619.549,805.916,989.436,1165.59,1332.87,1491.05,1640.49,1781.74,1915.43,2042.19,2162.61,2277.22,2386.5,2490.9,2590.81,2686.57,2778.5,2866.89,2951.99,3034.02,3113.2,3189.72,3263.73,3335.4,3404.86,3472.26,3537.69,3601.29,3663.13,3723.32,3781.94,3839.07,3894.79,3949.15,4002.23,4054.08,4104.76,4154.32,4202.81
9.63211,300,427.027,591.512,767.147,942.052,1111.23,1272.77,1426.18,1571.58,1709.39,1840.1,1964.27,2082.41,2195,2302.48,2405.26,2503.71,2598.15,2688.88,2776.17,2860.26,2941.37,3019.69,3095.4,3168.68,3239.66,3308.48,3375.27,3440.14,3503.2,3564.55,3624.27,3682.44,3739.15,3794.47,3848.45,3901.17,3952.68,4003.03,4052.28,4100.47
9.89967,300,413.427,565.352,730.6,897.069,1059.36,1215.21,1363.86,1505.23,1639.58,1767.31,1888.87,2004.7,2115.25,2220.91,2322.06,2419.03,2512.13,2601.65,2687.82,2770.88,2851.04,2928.49,3003.39,3075.91,3146.19,3214.36,3280.54,3344.83,3407.35,3468.19,3527.42,3585.15,3641.43,3696.33,3749.93,3802.28,3853.44,3903.46,3952.39,4000.27
10.1672,300,400.99,541.017,696.235,854.463,1009.97,1160.19,1304.1,1441.44,1572.33,1697.06,1815.99,1929.51,2038,2141.83,2241.32,2336.8,2428.55,2516.82,2601.86,2683.88,2763.08,2839.64,2913.73,2985.48,3055.05,3122.55,3188.1,3251.81,3313.78,3374.09,3432.84,3490.1,3545.94,3600.43,3653.63,3705.61,3756.41,3806.09,3854.69,3902.27
10.4348,300,389.659,518.445,664.002,814.194,963.031,1107.67,1246.88,1380.21,1507.64,1629.36,1745.65,1856.85,1963.27,2065.24,2163.06,2257.03,2347.41,2434.43,2518.32,2599.29,2677.52,2753.18,2826.42,2897.4,2966.24,3033.06,3097.98,3161.09,3222.5,3282.29,3340.53,3397.32,3452.71,3506.78,3559.58,3611.17,3661.61,3710.94,3759.22,3806.48
10.7023,300,379.372,497.57,633.842,776.214,918.506,1057.65,1192.18,1321.51,1445.49,1564.2,1677.85,1786.7,1891.04,1991.14,2087.29,2179.73,2268.72,2354.48,2437.21,2517.11,2594.35,2669.1,2741.5,2811.68,2879.79,2945.92,3010.19,3072.7,3133.54,3192.79,3250.53,3306.83,3361.77,3415.41,3467.8,3519,3569.07,3618.05,3665.98,3712.92
10.9699,300,370.065,478.317,605.686,740.464,876.346,1010.06,1139.97,1265.33,1385.87,1501.57,1612.57,1719.07,1821.31,1919.53,2013.98,2104.89,2192.48,2276.96,2358.52,2437.34,2513.58,2587.4,2658.94,2728.33,2795.69,2861.12,2924.74,2986.63,3046.89,3105.59,3162.82,3218.63,3273.11,3326.31,3378.28,3429.09,3478.78,3527.4,3574.99,3621.6
